,Amagervaerket 4,Anholt,Avedoerevaerket 1,Avedoerevaerket 2,DK_KF_AB_GU,Esbjergvaerket 3,Fynsvaerket 7,Horns Rev A,Horns Rev B,Horns Rev C,Kyndbyvaerket 21,Kyndbyvaerket 22,Nordjyllandsvaerket 3,Roedsand 1,Roedsand 2,Silkeborgvaerket,Skaerbaekvaerket 3,Solar Park Gedmosen,Solar Park Holsted,Solar Park Kassoe,Studstrupvaerket 3,Studstrupvaerket 4,Vesterhav Nord,Vesterhav Syd
,Biomass,Wind Offshore,Biomass,Biomass,Wind Offshore,Fossil Hard coal,Fossil Hard coal,Wind Offshore,Wind Offshore,Wind Offshore,Fossil Oil,Fossil Oil,Fossil Hard coal,Wind Offshore,Wind Offshore,Fossil Gas,Biomass,Solar,Solar,Solar,Biomass,Fossil Hard coal,Wind Offshore,Wind Offshore
,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated
,45W000000000113T,45W000000000046I,45W000000000029I,45W000000000030X,45W000000000126K,45W000000000040U,45W000000000035N,45W000000000047G,45W000000000048E,45W000000000116N,45W000000000026O,45W000000000027M,45W000000000038H,45W000000000044M,45W000000000045K,45W000000000099Y,45W000000000031V,45W000000000210V,45W000000000214N,45W000000000209G,45W000000000036L,45W000000000037J,45W000000000208I,45W000000000207K
2025-07-09 15:15:00+02:00,0.0,3.0,150.0,3.0,4.0,0.0,0.0,20.0,33.0,55.0,1.0,0.0,1.0,32.0,104.0,0.0,0.0,117.0,76.0,149.0,0.0,0.0,17.0,15.0
2025-07-09 15:30:00+02:00,0.0,3.0,170.0,3.0,4.0,0.0,0.0,21.0,38.0,64.0,1.0,0.0,1.0,31.0,105.0,0.0,0.0,137.0,47.0,128.0,0.0,1.0,17.0,16.0
2025-07-09 15:45:00+02:00,0.0,3.0,146.0,3.0,4.0,0.0,0.0,24.0,37.0,68.0,1.0,0.0,1.0,29.0,105.0,0.0,0.0,105.0,37.0,75.0,0.0,0.0,23.0,17.0
2025-07-09 16:00:00+02:00,0.0,3.0,119.0,3.0,4.0,0.0,0.0,26.0,33.0,60.0,1.0,0.0,1.0,27.0,100.0,0.0,0.0,97.0,44.0,13.0,0.0,0.0,25.0,16.0
2025-07-09 16:15:00+02:00,0.0,3.0,101.0,3.0,4.0,0.0,0.0,26.0,32.0,59.0,1.0,0.0,1.0,22.0,101.0,0.0,0.0,77.0,45.0,43.0,0.0,0.0,20.0,17.0
2025-07-09 16:30:00+02:00,0.0,3.0,78.0,3.0,4.0,0.0,0.0,24.0,33.0,63.0,1.0,0.0,1.0,29.0,93.0,0.0,0.0,78.0,40.0,47.0,0.0,0.0,21.0,19.0
2025-07-09 16:45:00+02:00,0.0,3.0,73.0,3.0,4.0,0.0,0.0,25.0,36.0,66.0,1.0,0.0,1.0,34.0,100.0,0.0,0.0,53.0,43.0,36.0,0.0,0.0,25.0,22.0
2025-07-09 17:00:00+02:00,0.0,3.0,73.0,3.0,4.0,0.0,0.0,22.0,39.0,71.0,1.0,0.0,1.0,41.0,92.0,0.0,0.0,42.0,43.0,17.0,0.0,0.0,21.0,23.0
2025-07-09 17:15:00+02:00,0.0,3.0,72.0,3.0,3.0,0.0,0.0,24.0,38.0,68.0,1.0,0.0,1.0,43.0,95.0,0.0,0.0,46.0,33.0,12.0,0.0,0.0,27.0,17.0
2025-07-09 17:30:00+02:00,0.0,3.0,72.0,3.0,3.0,0.0,0.0,24.0,35.0,58.0,1.0,0.0,1.0,48.0,96.0,0.0,0.0,64.0,36.0,15.0,0.0,0.0,39.0,9.0
2025-07-09 17:45:00+02:00,0.0,3.0,72.0,3.0,6.0,0.0,0.0,25.0,31.0,54.0,1.0,0.0,1.0,53.0,94.0,0.0,0.0,64.0,33.0,16.0,0.0,0.0,54.0,11.0
2025-07-09 18:00:00+02:00,0.0,3.0,72.0,3.0,5.0,0.0,0.0,23.0,33.0,59.0,1.0,0.0,1.0,45.0,94.0,0.0,0.0,53.0,38.0,18.0,0.0,0.0,55.0,21.0
2025-07-09 18:15:00+02:00,0.0,4.0,72.0,3.0,1.0,0.0,0.0,25.0,30.0,43.0,1.0,0.0,1.0,40.0,100.0,0.0,0.0,44.0,25.0,17.0,0.0,0.0,52.0,26.0
2025-07-09 18:30:00+02:00,0.0,6.0,72.0,3.0,1.0,0.0,0.0,20.0,24.0,38.0,1.0,0.0,2.0,28.0,101.0,0.0,0.0,34.0,16.0,2.0,0.0,0.0,53.0,21.0
2025-07-09 18:45:00+02:00,0.0,5.0,72.0,3.0,1.0,0.0,0.0,16.0,21.0,32.0,1.0,0.0,1.0,21.0,79.0,0.0,0.0,33.0,24.0,0.0,0.0,0.0,63.0,27.0
2025-07-09 19:00:00+02:00,0.0,7.0,72.0,3.0,1.0,0.0,0.0,12.0,15.0,28.0,1.0,0.0,1.0,16.0,58.0,0.0,0.0,32.0,36.0,10.0,0.0,0.0,71.0,24.0
2025-07-09 19:15:00+02:00,0.0,8.0,72.0,3.0,2.0,0.0,0.0,11.0,16.0,28.0,1.0,0.0,1.0,16.0,55.0,0.0,0.0,32.0,34.0,3.0,0.0,0.0,69.0,23.0
2025-07-09 19:30:00+02:00,0.0,10.0,83.0,3.0,8.0,0.0,0.0,12.0,12.0,20.0,1.0,0.0,1.0,18.0,63.0,0.0,0.0,25.0,24.0,4.0,0.0,0.0,57.0,25.0
2025-07-09 19:45:00+02:00,0.0,17.0,129.0,3.0,7.0,0.0,0.0,11.0,14.0,29.0,1.0,0.0,1.0,17.0,93.0,0.0,0.0,23.0,20.0,0.0,0.0,0.0,47.0,33.0
2025-07-09 20:00:00+02:00,0.0,23.0,190.0,3.0,7.0,0.0,0.0,12.0,20.0,33.0,1.0,0.0,1.0,24.0,116.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,28.0,17.0
2025-07-09 20:15:00+02:00,0.0,30.0,234.0,3.0,8.0,0.0,0.0,10.0,19.0,28.0,1.0,0.0,1.0,39.0,133.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,20.0,16.0
2025-07-09 20:30:00+02:00,0.0,48.0,237.0,3.0,13.0,0.0,0.0,13.0,14.0,16.0,1.0,0.0,1.0,64.0,126.0,0.0,0.0,5.0,8.0,0.0,0.0,1.0,25.0,27.0
2025-07-09 20:45:00+02:00,0.0,74.0,238.0,3.0,14.0,0.0,0.0,14.0,9.0,15.0,1.0,0.0,1.0,66.0,101.0,0.0,0.0,3.0,5.0,0.0,0.0,1.0,35.0,11.0
2025-07-09 21:00:00+02:00,0.0,126.0,239.0,3.0,16.0,0.0,0.0,7.0,14.0,21.0,1.0,0.0,1.0,63.0,98.0,0.0,0.0,2.0,5.0,0.0,0.0,1.0,37.0,10.0
2025-07-09 21:15:00+02:00,0.0,145.0,241.0,3.0,24.0,0.0,0.0,8.0,12.0,18.0,1.0,0.0,1.0,66.0,88.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,34.0,13.0
2025-07-09 21:30:00+02:00,0.0,137.0,242.0,3.0,29.0,0.0,0.0,9.0,14.0,21.0,1.0,0.0,1.0,63.0,80.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,31.0,9.0
2025-07-09 21:45:00+02:00,0.0,143.0,240.0,3.0,27.0,0.0,0.0,7.0,10.0,14.0,1.0,0.0,1.0,55.0,81.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,30.0,4.0
2025-07-09 22:00:00+02:00,0.0,163.0,240.0,3.0,24.0,0.0,0.0,5.0,8.0,2.0,1.0,0.0,1.0,53.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,4.0
2025-07-09 22:15:00+02:00,0.0,209.0,240.0,3.0,26.0,0.0,0.0,2.0,6.0,1.0,1.0,0.0,1.0,63.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,6.0
2025-07-09 22:30:00+02:00,0.0,207.0,240.0,3.0,25.0,0.0,0.0,2.0,3.0,2.0,1.0,0.0,1.0,71.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,8.0
2025-07-09 22:45:00+02:00,0.0,167.0,236.0,3.0,23.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,63.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,7.0
2025-07-09 23:00:00+02:00,0.0,148.0,198.0,3.0,19.0,0.0,0.0,1.0,5.0,1.0,1.0,0.0,2.0,72.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,11.0
2025-07-09 23:15:00+02:00,0.0,118.0,174.0,3.0,18.0,0.0,0.0,1.0,7.0,9.0,1.0,0.0,1.0,70.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,16.0
2025-07-09 23:30:00+02:00,0.0,99.0,131.0,3.0,29.0,0.0,0.0,1.0,8.0,12.0,1.0,0.0,1.0,56.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0,21.0
2025-07-09 23:45:00+02:00,0.0,97.0,125.0,3.0,55.0,0.0,0.0,1.0,9.0,19.0,1.0,0.0,1.0,45.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,51.0,25.0
2025-07-10 00:00:00+02:00,0.0,97.0,116.0,3.0,83.0,0.0,0.0,3.0,11.0,25.0,1.0,0.0,1.0,39.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,56.0,25.0
2025-07-10 00:15:00+02:00,0.0,107.0,114.0,3.0,127.0,0.0,0.0,4.0,13.0,29.0,1.0,0.0,1.0,36.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,54.0,21.0
2025-07-10 00:30:00+02:00,0.0,127.0,112.0,3.0,142.0,0.0,0.0,4.0,10.0,23.0,1.0,0.0,1.0,35.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,49.0,24.0
2025-07-10 00:45:00+02:00,0.0,124.0,112.0,3.0,130.0,0.0,0.0,2.0,11.0,20.0,1.0,0.0,1.0,31.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,24.0
2025-07-10 01:00:00+02:00,0.0,116.0,106.0,3.0,122.0,0.0,0.0,1.0,12.0,21.0,1.0,0.0,1.0,30.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,26.0
2025-07-10 01:15:00+02:00,0.0,115.0,81.0,3.0,133.0,0.0,0.0,7.0,12.0,22.0,1.0,0.0,1.0,30.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,29.0
2025-07-10 01:30:00+02:00,0.0,107.0,74.0,3.0,135.0,0.0,0.0,7.0,13.0,27.0,1.0,0.0,1.0,25.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,29.0
2025-07-10 01:45:00+02:00,0.0,121.0,77.0,3.0,125.0,0.0,0.0,4.0,14.0,35.0,1.0,0.0,1.0,18.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,29.0
2025-07-10 02:00:00+02:00,0.0,106.0,78.0,3.0,106.0,0.0,0.0,3.0,17.0,38.0,1.0,0.0,1.0,15.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,26.0
2025-07-10 02:15:00+02:00,0.0,109.0,78.0,3.0,89.0,0.0,0.0,3.0,14.0,35.0,1.0,0.0,1.0,18.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.0,22.0
2025-07-10 02:30:00+02:00,0.0,98.0,78.0,3.0,102.0,0.0,0.0,6.0,10.0,29.0,1.0,0.0,1.0,22.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0,22.0
2025-07-10 02:45:00+02:00,0.0,96.0,78.0,3.0,93.0,0.0,0.0,9.0,10.0,27.0,1.0,0.0,1.0,22.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,18.0
2025-07-10 03:00:00+02:00,0.0,99.0,79.0,3.0,89.0,0.0,0.0,9.0,12.0,27.0,1.0,0.0,1.0,18.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,21.0
2025-07-10 03:15:00+02:00,0.0,97.0,78.0,3.0,112.0,0.0,0.0,7.0,13.0,30.0,1.0,0.0,1.0,16.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,16.0
2025-07-10 03:30:00+02:00,0.0,92.0,78.0,3.0,123.0,0.0,0.0,7.0,10.0,29.0,1.0,0.0,1.0,12.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,12.0
2025-07-10 03:45:00+02:00,0.0,91.0,78.0,3.0,128.0,0.0,0.0,8.0,9.0,26.0,1.0,0.0,1.0,13.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,12.0
2025-07-10 04:00:00+02:00,0.0,94.0,75.0,3.0,122.0,0.0,0.0,7.0,11.0,22.0,1.0,0.0,1.0,13.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,13.0
2025-07-10 04:15:00+02:00,0.0,96.0,76.0,3.0,108.0,0.0,0.0,5.0,12.0,21.0,1.0,0.0,1.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,15.0
2025-07-10 04:30:00+02:00,0.0,96.0,76.0,3.0,112.0,0.0,0.0,7.0,10.0,16.0,1.0,0.0,1.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,23.0
2025-07-10 04:45:00+02:00,0.0,90.0,76.0,3.0,125.0,0.0,0.0,8.0,10.0,15.0,1.0,0.0,1.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,30.0
2025-07-10 05:00:00+02:00,0.0,83.0,76.0,3.0,146.0,0.0,0.0,6.0,11.0,26.0,1.0,0.0,1.0,5.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,25.0,43.0
2025-07-10 05:15:00+02:00,0.0,80.0,76.0,3.0,157.0,0.0,0.0,4.0,20.0,51.0,1.0,0.0,1.0,4.0,15.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,27.0,38.0
2025-07-10 05:30:00+02:00,0.0,88.0,75.0,3.0,154.0,0.0,0.0,2.0,31.0,86.0,1.0,0.0,1.0,5.0,16.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,17.0,29.0
2025-07-10 05:45:00+02:00,0.0,90.0,75.0,3.0,164.0,0.0,0.0,3.0,60.0,109.0,1.0,0.0,1.0,3.0,16.0,0.0,0.0,3.0,4.0,0.0,0.0,1.0,13.0,32.0
2025-07-10 06:00:00+02:00,0.0,101.0,76.0,3.0,163.0,0.0,0.0,6.0,50.0,112.0,1.0,0.0,1.0,2.0,20.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,13.0,30.0
2025-07-10 06:15:00+02:00,0.0,101.0,75.0,3.0,166.0,0.0,0.0,10.0,51.0,85.0,1.0,0.0,1.0,4.0,20.0,0.0,0.0,10.0,9.0,0.0,0.0,1.0,13.0,19.0
2025-07-10 06:30:00+02:00,0.0,98.0,74.0,3.0,169.0,0.0,0.0,22.0,37.0,51.0,1.0,0.0,1.0,4.0,18.0,0.0,0.0,14.0,17.0,1.0,0.0,1.0,16.0,13.0
2025-07-10 06:45:00+02:00,0.0,84.0,76.0,3.0,170.0,0.0,0.0,16.0,21.0,32.0,1.0,0.0,1.0,5.0,18.0,0.0,0.0,22.0,20.0,0.0,0.0,1.0,31.0,12.0
2025-07-10 07:00:00+02:00,0.0,73.0,75.0,3.0,173.0,0.0,0.0,24.0,9.0,30.0,1.0,0.0,1.0,6.0,15.0,0.0,0.0,23.0,18.0,9.0,0.0,1.0,45.0,8.0
2025-07-10 07:15:00+02:00,0.0,56.0,74.0,3.0,174.0,0.0,0.0,27.0,11.0,32.0,1.0,0.0,1.0,9.0,15.0,0.0,0.0,24.0,23.0,21.0,0.0,1.0,43.0,6.0
2025-07-10 07:30:00+02:00,0.0,44.0,75.0,3.0,170.0,0.0,0.0,8.0,19.0,35.0,1.0,0.0,1.0,12.0,18.0,0.0,0.0,19.0,37.0,31.0,0.0,1.0,42.0,4.0
2025-07-10 07:45:00+02:00,0.0,46.0,75.0,3.0,161.0,0.0,0.0,0.0,22.0,35.0,1.0,0.0,1.0,15.0,16.0,0.0,0.0,24.0,28.0,40.0,0.0,1.0,54.0,6.0
2025-07-10 08:00:00+02:00,0.0,44.0,76.0,3.0,168.0,0.0,0.0,1.0,32.0,53.0,1.0,0.0,1.0,15.0,14.0,0.0,0.0,26.0,21.0,16.0,0.0,1.0,44.0,8.0
2025-07-10 08:15:00+02:00,0.0,39.0,76.0,3.0,161.0,0.0,0.0,1.0,39.0,74.0,1.0,0.0,1.0,16.0,13.0,0.0,0.0,29.0,26.0,69.0,0.0,1.0,32.0,14.0
2025-07-10 08:30:00+02:00,0.0,30.0,75.0,3.0,137.0,0.0,0.0,1.0,42.0,97.0,1.0,0.0,2.0,15.0,9.0,0.0,0.0,26.0,35.0,87.0,0.0,1.0,25.0,31.0
2025-07-10 08:45:00+02:00,0.0,25.0,76.0,3.0,119.0,0.0,0.0,3.0,31.0,122.0,1.0,0.0,1.0,6.0,6.0,0.0,0.0,14.0,47.0,101.0,0.0,1.0,29.0,45.0
2025-07-10 09:00:00+02:00,0.0,24.0,75.0,3.0,131.0,0.0,0.0,23.0,35.0,130.0,1.0,0.0,1.0,4.0,7.0,0.0,0.0,21.0,31.0,115.0,0.0,1.0,33.0,45.0
2025-07-10 09:15:00+02:00,0.0,25.0,76.0,3.0,136.0,0.0,0.0,20.0,35.0,107.0,1.0,0.0,1.0,4.0,7.0,0.0,0.0,30.0,27.0,129.0,0.0,1.0,24.0,46.0
2025-07-10 09:30:00+02:00,0.0,24.0,75.0,3.0,145.0,0.0,0.0,19.0,27.0,84.0,1.0,0.0,1.0,3.0,5.0,0.0,0.0,35.0,30.0,143.0,0.0,1.0,24.0,44.0
2025-07-10 09:45:00+02:00,0.0,19.0,75.0,3.0,143.0,0.0,0.0,17.0,27.0,67.0,1.0,0.0,1.0,3.0,5.0,0.0,0.0,47.0,44.0,158.0,0.0,1.0,21.0,44.0
2025-07-10 10:00:00+02:00,0.0,17.0,76.0,3.0,141.0,0.0,0.0,20.0,33.0,62.0,1.0,0.0,1.0,3.0,4.0,0.0,0.0,67.0,42.0,161.0,0.0,1.0,27.0,47.0
2025-07-10 10:15:00+02:00,0.0,24.0,75.0,3.0,140.0,0.0,0.0,22.0,43.0,73.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,81.0,41.0,177.0,0.0,1.0,34.0,48.0
2025-07-10 10:30:00+02:00,0.0,27.0,75.0,3.0,138.0,0.0,0.0,25.0,50.0,79.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,93.0,54.0,146.0,0.0,1.0,35.0,41.0
2025-07-10 10:45:00+02:00,0.0,27.0,77.0,3.0,144.0,0.0,0.0,22.0,45.0,76.0,1.0,0.0,2.0,0.0,6.0,0.0,0.0,101.0,60.0,108.0,0.0,1.0,38.0,45.0
2025-07-10 11:00:00+02:00,0.0,28.0,75.0,3.0,142.0,0.0,0.0,21.0,42.0,75.0,1.0,0.0,2.0,0.0,9.0,0.0,0.0,77.0,60.0,42.0,0.0,1.0,35.0,36.0
2025-07-10 11:15:00+02:00,0.0,20.0,72.0,3.0,129.0,0.0,0.0,23.0,42.0,71.0,1.0,0.0,2.0,0.0,11.0,0.0,0.0,59.0,60.0,3.0,0.0,1.0,38.0,31.0
2025-07-10 11:30:00+02:00,0.0,14.0,72.0,3.0,119.0,0.0,0.0,25.0,41.0,70.0,1.0,0.0,2.0,0.0,10.0,0.0,0.0,54.0,79.0,15.0,0.0,1.0,30.0,22.0
2025-07-10 11:45:00+02:00,0.0,8.0,72.0,3.0,104.0,0.0,0.0,25.0,40.0,70.0,1.0,0.0,1.0,0.0,12.0,0.0,0.0,50.0,73.0,38.0,0.0,0.0,26.0,22.0
2025-07-10 12:00:00+02:00,0.0,5.0,73.0,3.0,89.0,0.0,0.0,24.0,38.0,66.0,1.0,0.0,1.0,0.0,18.0,0.0,0.0,46.0,29.0,69.0,0.0,1.0,24.0,21.0
2025-07-10 12:15:00+02:00,0.0,3.0,71.0,3.0,69.0,0.0,0.0,23.0,31.0,66.0,1.0,0.0,1.0,0.0,21.0,0.0,0.0,46.0,42.0,44.0,0.0,1.0,27.0,18.0
2025-07-10 12:30:00+02:00,0.0,4.0,72.0,3.0,89.0,0.0,0.0,21.0,34.0,61.0,1.0,0.0,1.0,0.0,20.0,0.0,0.0,43.0,64.0,46.0,0.0,1.0,32.0,16.0
2025-07-10 12:45:00+02:00,0.0,2.0,73.0,3.0,85.0,0.0,0.0,19.0,35.0,62.0,1.0,0.0,1.0,0.0,23.0,0.0,0.0,47.0,74.0,64.0,0.0,1.0,23.0,20.0
2025-07-10 13:00:00+02:00,0.0,2.0,72.0,3.0,78.0,0.0,0.0,18.0,30.0,56.0,1.0,0.0,1.0,4.0,27.0,0.0,0.0,60.0,80.0,88.0,0.0,1.0,28.0,27.0
2025-07-10 13:15:00+02:00,0.0,3.0,72.0,3.0,79.0,0.0,0.0,20.0,31.0,55.0,1.0,0.0,1.0,5.0,30.0,0.0,0.0,51.0,111.0,113.0,0.0,1.0,44.0,32.0
2025-07-10 13:30:00+02:00,0.0,3.0,72.0,3.0,80.0,0.0,0.0,20.0,28.0,64.0,1.0,0.0,1.0,7.0,34.0,0.0,0.0,48.0,105.0,109.0,0.0,1.0,47.0,38.0
2025-07-10 13:45:00+02:00,0.0,3.0,73.0,3.0,81.0,0.0,0.0,24.0,37.0,76.0,1.0,0.0,1.0,9.0,39.0,0.0,0.0,65.0,91.0,16.0,0.0,1.0,45.0,40.0
2025-07-10 14:00:00+02:00,0.0,3.0,72.0,3.0,79.0,0.0,0.0,26.0,40.0,69.0,1.0,0.0,1.0,12.0,36.0,0.0,0.0,60.0,77.0,102.0,0.0,1.0,38.0,36.0
2025-07-10 14:15:00+02:00,0.0,3.0,71.0,3.0,77.0,0.0,0.0,26.0,31.0,57.0,1.0,0.0,1.0,11.0,36.0,0.0,0.0,74.0,70.0,141.0,0.0,1.0,36.0,34.0
2025-07-10 14:30:00+02:00,0.0,3.0,72.0,3.0,77.0,0.0,0.0,25.0,32.0,61.0,1.0,0.0,2.0,13.0,33.0,0.0,0.0,74.0,64.0,145.0,0.0,1.0,33.0,39.0
2025-07-10 14:45:00+02:00,0.0,3.0,72.0,3.0,73.0,0.0,0.0,22.0,34.0,71.0,1.0,0.0,1.0,14.0,37.0,0.0,0.0,75.0,64.0,118.0,0.0,1.0,40.0,39.0
2025-07-10 15:00:00+02:00,0.0,3.0,73.0,3.0,72.0,0.0,0.0,20.0,33.0,68.0,1.0,0.0,1.0,14.0,37.0,0.0,0.0,60.0,79.0,127.0,0.0,1.0,40.0,43.0
2025-07-10 15:15:00+02:00,0.0,3.0,72.0,3.0,49.0,0.0,0.0,15.0,34.0,70.0,1.0,0.0,2.0,15.0,37.0,0.0,0.0,44.0,119.0,175.0,0.0,1.0,41.0,42.0
2025-07-10 15:30:00+02:00,0.0,3.0,72.0,3.0,56.0,0.0,0.0,21.0,31.0,72.0,1.0,0.0,2.0,16.0,39.0,0.0,0.0,45.0,128.0,147.0,0.0,1.0,39.0,36.0
2025-07-10 15:45:00+02:00,0.0,3.0,73.0,3.0,39.0,0.0,0.0,25.0,34.0,76.0,1.0,0.0,2.0,18.0,38.0,0.0,0.0,47.0,115.0,12.0,0.0,1.0,34.0,41.0
2025-07-10 16:00:00+02:00,0.0,3.0,73.0,3.0,3.0,0.0,0.0,24.0,34.0,73.0,1.0,0.0,2.0,19.0,36.0,0.0,0.0,42.0,121.0,29.0,0.0,1.0,28.0,39.0
2025-07-10 16:15:00+02:00,0.0,3.0,73.0,3.0,22.0,0.0,0.0,22.0,37.0,66.0,1.0,0.0,2.0,20.0,34.0,0.0,0.0,44.0,121.0,84.0,0.0,1.0,26.0,32.0
2025-07-10 16:30:00+02:00,0.0,3.0,71.0,3.0,62.0,0.0,0.0,18.0,28.0,54.0,1.0,0.0,2.0,18.0,31.0,0.0,0.0,49.0,110.0,104.0,0.0,1.0,27.0,25.0
2025-07-10 16:45:00+02:00,0.0,3.0,71.0,3.0,58.0,0.0,0.0,21.0,23.0,51.0,1.0,0.0,1.0,20.0,29.0,0.0,0.0,35.0,94.0,97.0,0.0,1.0,30.0,22.0
2025-07-10 17:00:00+02:00,0.0,3.0,72.0,3.0,49.0,0.0,0.0,33.0,24.0,49.0,1.0,0.0,1.0,16.0,26.0,0.0,0.0,36.0,84.0,78.0,0.0,1.0,20.0,23.0
2025-07-10 17:15:00+02:00,0.0,2.0,73.0,3.0,47.0,0.0,0.0,26.0,24.0,43.0,1.0,0.0,1.0,16.0,23.0,0.0,0.0,34.0,94.0,69.0,0.0,1.0,16.0,20.0
2025-07-10 17:30:00+02:00,0.0,3.0,73.0,3.0,42.0,0.0,0.0,16.0,19.0,37.0,1.0,0.0,2.0,14.0,20.0,0.0,0.0,35.0,82.0,93.0,0.0,1.0,16.0,18.0
2025-07-10 17:45:00+02:00,0.0,3.0,74.0,3.0,44.0,0.0,0.0,12.0,23.0,42.0,1.0,0.0,1.0,14.0,18.0,0.0,0.0,36.0,57.0,77.0,0.0,1.0,16.0,18.0
2025-07-10 18:00:00+02:00,0.0,4.0,73.0,3.0,42.0,0.0,0.0,13.0,32.0,53.0,1.0,0.0,1.0,12.0,17.0,0.0,0.0,34.0,64.0,88.0,0.0,1.0,12.0,19.0
2025-07-10 18:15:00+02:00,0.0,4.0,72.0,3.0,43.0,0.0,0.0,9.0,35.0,56.0,1.0,0.0,1.0,8.0,14.0,0.0,0.0,27.0,64.0,80.0,0.0,1.0,10.0,18.0
2025-07-10 18:30:00+02:00,0.0,4.0,72.0,3.0,42.0,0.0,0.0,7.0,31.0,55.0,1.0,0.0,2.0,8.0,10.0,0.0,0.0,38.0,47.0,66.0,0.0,1.0,8.0,13.0
2025-07-10 18:45:00+02:00,0.0,4.0,72.0,3.0,37.0,0.0,0.0,14.0,22.0,49.0,1.0,0.0,1.0,8.0,10.0,0.0,0.0,34.0,45.0,51.0,0.0,1.0,7.0,13.0
2025-07-10 19:00:00+02:00,0.0,4.0,86.0,3.0,38.0,0.0,0.0,13.0,20.0,45.0,1.0,0.0,1.0,9.0,10.0,0.0,0.0,29.0,39.0,36.0,0.0,1.0,6.0,15.0
2025-07-10 19:15:00+02:00,0.0,3.0,114.0,3.0,37.0,0.0,0.0,13.0,17.0,31.0,1.0,0.0,1.0,8.0,12.0,0.0,0.0,24.0,31.0,21.0,0.0,1.0,5.0,16.0
2025-07-10 19:30:00+02:00,0.0,3.0,117.0,3.0,36.0,0.0,0.0,13.0,13.0,35.0,1.0,0.0,2.0,8.0,13.0,0.0,0.0,24.0,25.0,8.0,0.0,1.0,4.0,11.0
2025-07-10 19:45:00+02:00,0.0,4.0,129.0,3.0,40.0,0.0,0.0,13.0,17.0,55.0,1.0,0.0,1.0,11.0,15.0,0.0,0.0,14.0,18.0,0.0,0.0,1.0,6.0,18.0
2025-07-10 20:00:00+02:00,0.0,4.0,158.0,3.0,55.0,0.0,0.0,15.0,25.0,55.0,1.0,0.0,2.0,15.0,14.0,0.0,0.0,17.0,12.0,0.0,0.0,1.0,6.0,20.0
